YOL088C	56	37	19
YOL087C	193	107	86
YOL086W-A	25	16	9
YOL086C	17863	8205	9661
YOL085W-A	1	0	1
YOL085C	1	1	0
YOL084W	6	2	4
YOL083W	15	9	7
YOL083C-A	0	1	0
YOL082W	121	58	63
YOL081W	130	67	63
YOL080C	7	8	3
YOL079W	0	1	3
YOL078W	20	8	12
YOL077W-A	30	19	11
YOL077C	60	34	26
YOL076W	19	13	6
YOL075C	36	16	20
YOL073C	64	37	27
YOL072W	40	16	24
YOL071W	29	15	14
YOL070C	76	40	36
YOL069W	15	7	8
YOL068C	85	44	41
YOL067C	41	25	16
YOL066C	42	22	20
YOL065C	38	18	20
YOL064C	137	68	69
YOL063C	57	30	27
YOL062C	156	82	74
YOL061W	169	84	85
YOL060C	169	86	83
YOL059W	357	199	158
YOL058W	108	58	50
YOL057W	75	41	34
YOL056W	53	30	23
YOL055C	20	9	11
tG(GCC)O1	0	0	0
tN(GUU)O1	0	0	0
YOL054W	43	24	19
YOL053W	57	25	32
YOL052C-A	41	22	19
YOL052C	54	31	23
snR81	1	0	1
YOL051W	96	47	55
YOL050C	0	5	1
YOL049W	128	67	61
YOL048C	54	23	31
YOL047C	25	13	12
YOL046C	0	5	4
YOL045W	68	41	36
YOL044W	10	7	3
YOL043C	33	17	16
YOL042W	24	10	14
YOL041C	47	27	20
YOL040C	959	499	460
YOL039W	657	379	278
YOL038C-A	2	2	0
YOL038W	339	171	169
YOL037C	0	4	4
YOL036W	61	40	46
YOL035C	2	9	9
snR50	1	0	1
YOL034W	9	7	2
YOL033W	14	10	4
YOL032W	35	17	18
YOL031C	44	17	27
YOL030W	277	115	162
YOL029C	29	16	13
YOL028C	31	16	15
YOL027C	67	36	31
YOL026C	71	37	34
tS(GCU)O	0	0	0
YOL025W	18	6	12
YOL024W	1	1	0
YOL023W	31	17	14
YOL022C	54	31	23
tG(GCC)O2	0	0	0
YOL021C	99	54	45
YOL020W	136	61	75
tY(GUA)O	0	0	0
YOL019W-A	0	0	0
YOL019W	59	36	23
YOL018C	84	41	43
YOL017W	13	7	6
YOL016C	536	292	244
YOL015W	15	6	9
YOL014W	29	13	16
YOL013W-B	0	0	0
YOL013W-A	1	0	1
tP(UGG)O1	0	0	0
YOL013C	80	49	31
YOL012C	100	51	49
YOL011W	44	28	16
YOL010W	16	5	11
YOL009C	24	14	10
YOL008W	16	9	7
YOL007C	76	40	36
YOL006C	43	24	19
YOL005C	82	49	33
YOL004W	225	121	104
YOL003C	46	23	23
YOL002C	106	47	59
YOL001W	29	16	13
YOR001W	36	22	14
YOR002W	100	51	49
YOR003W	22	9	13
YOR004W	23	7	16
YOR005C	36	16	20
YOR006C	39	20	19
YOR007C	472	256	216
tR(ACG)O	0	0	0
YOR008C	203	104	99
YOR008C-A	1	0	1
YOR008W-B	0	0	0
YOR009W	42	15	27
YOR010C	23	13	10
YOR011W	27	10	17
tT(AGU)O2	0	0	0
YOR011W-A	0	0	0
YOR012W	6	3	3
YOR013W	4	1	3
YOR014W	212	120	92
YOR015W	34	12	22
YOR016C	40	21	19
YOR017W	20	10	10
YOR018W	83	46	37
YOR019W	30	15	15
YOR020C	202	107	95
YOR020W-A	51	31	20
YOR021C	71	40	31
YOR022C	22	11	11
YOR023C	89	50	39
YOR024W	0	0	0
YOR025W	59	31	28
YOR026W	19	12	7
YOR027W	328	180	148
YOR028C	40	23	17
YOR029W	0	0	0
YOR030W	36	19	17
YOR032C	21	13	8
YOR032W-A	1	0	1
YOR033C	51	27	24
YOR034C	29	16	13
YOR034C-A	3	2	1
YOR035C	72	34	38
YOR036W	93	46	47
YOR037W	24	12	12
YOR038C	31	13	18
YOR039W	65	35	30
YOR040W	24	15	11
snR9	6	5	3
YOR041C	0	14	18
YOR042W	202	136	98
snR62	3	3	0
YOR043W	111	57	54
YOR044W	17	5	12
YOR045W	97	43	55
YOR046C	135	72	63
YOR047C	32	12	20
YOR048C	105	54	51
YOR049C	36	19	17
YOR050C	23	14	9
